code,parent_code,parent_soato_id,soato_id,name_uz,name_uz_cyril,name_ru,name_kaa,deleted,sort_order
AN-210006,AN-210,1703210,1703210006,Farovon,Фаровон,Фаровон,Farovon,false,60
AN-210007,AN-210,1703210,1703210002,Xontepa,Хонтепа,Хонтепа,Xontepa,false,70
AN-210008,AN-210,1703210,1703210007,Chakar,Чакар,Чакар,Chakar,false,80
AN-210009,AN-210,1703210,1703210009,Yuksalish,Юксалиш,Юксалиш,Yuksalish,false,90
AN-210010,AN-210,1703210,1703210016,Baynalminal,Байналминал,Байналминал,Baynalminal,false,100
AN-210011,AN-210,1703210,1703210010,Boymaxalla,Боймахалла,Боймахалла,Boymaxalla,false,110
AN-210012,AN-210,1703210,,Dulana,Дулана,Дулана,Dulana,false,120
AN-210013,AN-210,1703210,1703210012,Kumarik,Кумарик,Кумарик,Kumarik,false,130
AN-210014,AN-210,1703210,,Nurzamin,Нурзамин,Нурзамин,Nurzamin,false,140
AN-210015,AN-210,1703210,,Uchkucha,Учкуча,Учкуча,Uchkucha,false,150
AN-210016,AN-210,1703210,,Shark yulduz,Шарк юлдуз,Шарк юлдуз,Shark yulduz,false,160
AN-210017,AN-210,1703210,1703210013,Shoxguzar,Шохгузар,Шохгузар,Shoxguzar,false,170
AN-210018,AN-210,1703210,,Zarg‘aldok,Зарғалдок,Зарғалдок,Zarǵaldok,false,180
AN-210019,AN-210,1703210,1703210022,Kakir,Какир,Какир,Kakir,false,190
AN-210020,AN-210,1703210,1703210019,Kashkar,Кашкар,Кашкар,Kashkar,false,200
AN-210021,AN-210,1703210,1703210021,Navoiy nomli,Навоий номли,Навоий номли,Navoiy nomli,false,210
AN-210022,AN-210,1703210,,Sarbontepa,Сарбонтепа,Сарбонтепа,Sarbontepa,false,220
AN-210023,AN-210,1703210,1703210018,Soxibkor,Сохибкор,Сохибкор,Soxibkor,false,230
AN-210024,AN-210,1703210,1703210026,Tinchlik,Тинчлик,Тинчлик,Tinchlik,false,240
AN-210025,AN-210,1703210,1703210024,Uchtepa,Учтепа,Учтепа,Uchtepa,false,250
AN-210026,AN-210,1703210,1703210023,Shirmonbulok,Ширмонбулок,Ширмонбулок,Shirmonbulok,false,260
AN-210027,AN-210,1703210,1703210037,Balandchek,Баландчек,Баландчек,Balandchek,false,270
AN-210028,AN-210,1703210,1703210027,Barlos,Барлос,Барлос,Barlos,false,280
AN-210029,AN-210,1703210,1703210029,Bozorboshi,Бозорбоши,Бозорбоши,Bozorboshi,false,290
AN-210030,AN-210,1703210,1703210033,Yorboshi,Ёрбоши,Ёрбоши,Yorboshi,false,300
AN-210031,AN-210,1703210,1703210036,Istiqlol,Истиқлол,Истиқлол,Istiqlol,false,310
AN-210032,AN-210,1703210,1703210031,Ko‘prikboshi,Кўприкбоши,Кўприкбоши,Kóprikboshi,false,320
AN-210033,AN-210,1703210,1703210034,Neftchilar,Нефтчилар,Нефтчилар,Neftchilar,false,330
AN-210034,AN-210,1703210,1703210032,Raish,Раиш,Раиш,Raish,false,340
AN-210035,AN-210,1703210,1703210030,Rivoj,Ривож,Ривож,Rivoj,false,350
AN-210036,AN-210,1703210,1703210035,Sanoat,Саноат,Саноат,Sanoat,false,360
AN-210037,AN-210,1703210,1703210028,Soybo‘yi,Сойбўйи,Сойбўйи,Soybóyi,false,370
AN-17040010,AN-210,1703210,1703210025,Zarg‘aldoq,Зарғалдоқ,Заргалдок,Zarǵaldoq,false,380
AN-17040020,AN-210,1703210,1703210015,Nayman,Найман,Найман,Nayman,false,390
AN-17040029,AN-210,1703210,1703210014,Uchko‘cha,Учкўча,Учкоча,Uchkócha,false,400
AN-17040034,AN-210,1703210,1703210017,Sharq yulduzi,Шарқ юлдузи,Шарк юлдузи,Sharq yulduzi,false,410
AN-17040008,AN-210,1703210,1703210011,Do‘lana,Дўлана,Долана,Dólana,false,420
AN-17040024,AN-210,1703210,1703210020,Sarvontepa,Сарвонтeпа,Сарвонтeпа,Sarvontepa,false,430
AN-211001,AN-211,1703211,1703211001,Aqcha,Ақча,Ақча,Aqcha,false,10
AN-211002,AN-211,1703211,1703211002,Boycheki,Бойчеки,Бойчеки,Boycheki,false,20
AN-211003,AN-211,1703211,,Guliston,Гулистон,Гулистон,Guliston,false,30
AN-211004,AN-211,1703211,1703211061,Yangichek,Янгичек,Янгичек,Yangichek,false,40
AN-211005,AN-211,1703211,1703211037,Bozorboshi,Бозорбоши,Бозорбоши,Bozorboshi,false,50
AN-211006,AN-211,1703211,1703211013,Namuna,Намуна,Намуна,Namuna,false,60
AN-211007,AN-211,1703211,1703211048,Toshloq,Тошлоқ,Тошлоқ,Toshloq,false,70
AN-211008,AN-211,1703211,1703211059,Tuyalas,Туялас,Туялас,Tuyalas,false,80
AN-211009,AN-211,1703211,,O‘roqchi-tepa,Ўроқчи-тепа,Ўроқчи-тепа,Óroqchi-tepa,false,90
AN-211010,AN-211,1703211,1703211047,So‘fiqishloq,Сўфиқишлоқ,Сўфиқишлоқ,Sófiqishloq,false,100
AN-211011,AN-211,1703211,,Navoiy nomli,Навоий номли,Навоий номли,Navoiy nomli,false,110
AN-211012,AN-211,1703211,1703211006,Jalaquduq,Жалақудуқ,Жалақудуқ,Jalaquduq,false,120
AN-211013,AN-211,1703211,1703211016,Xamzaobod,Хамзаобод,Хамзаобод,Xamzaobod,false,130
AN-211014,AN-211,1703211,1703211034,Guliston,Гулистон,Гулистон,Guliston,false,140
AN-211015,AN-211,1703211,1703211024,Kesak,Кесак,Кесак,Kesak,false,150
AN-211016,AN-211,1703211,,A.Raxmonov nomli,А.рахмонов номли,А.рахмонов номли,A.Raxmonov nomli,false,160
AN-211017,AN-211,1703211,,Ittifoq,Иттифоқ,Иттифоқ,Ittifoq,false,170
AN-211018,AN-211,1703211,,Navoiy nomli,Навоий номли,Навоий номли,Navoiy nomli,false,180
AN-211019,AN-211,1703211,,Qorayontoq,Қораёнтоқ,Қораёнтоқ,Qorayontoq,false,190
AN-211020,AN-211,1703211,1703211058,Oxunboboev nomli,Охунбобоев номли,Охунбобоев номли,Oxunboboev nomli,false,200
AN-211021,AN-211,1703211,1703211028,Qo‘shterak,Қўштерак,Қўштерак,Qóshterak,false,210
AN-211022,AN-211,1703211,1703211054,Do‘stlik,Дўстлик,Дўстлик,Dóstlik,false,220
AN-211023,AN-211,1703211,1703211017,Yangisor,Янгисор,Янгисор,Yangisor,false,230
AN-211024,AN-211,1703211,1703211019,Beshtol,Бештол,Бештол,Beshtol,false,240
AN-211025,AN-211,1703211,1703211032,Sharxoncheki,Шархончеки,Шархончеки,Sharxoncheki,false,250
AN-211026,AN-211,1703211,1703211056,Ko‘tarma,Кўтарма,Кўтарма,Kótarma,false,260
AN-211027,AN-211,1703211,1703211003,Bo‘ston,Бўстон,Бўстон,Bóston,false,270
AN-211028,AN-211,1703211,1703211010,Qorag‘ul,Қорағул,Қорағул,Qoraǵul,false,280
AN-211029,AN-211,1703211,1703211023,Yorqishloq,Ёрқишлоқ,Ёрқишлоқ,Yorqishloq,false,290
AN-211030,AN-211,1703211,1703211008,Kattapolvon,Каттаполвон,Каттаполвон,Kattapolvon,false,300
AN-211031,AN-211,1703211,1703211009,Qilichmozor,Қиличмозор,Қиличмозор,Qilichmozor,false,310
AN-211032,AN-211,1703211,1703211015,O‘rgu,Ўргу,Ўргу,Órgu,false,320
AN-211033,AN-211,1703211,1703211018,Beshkaram,Бешкарам,Бешкарам,Beshkaram,false,330
AN-211034,AN-211,1703211,,G‘ozichek,Ғозичек,Ғозичек,Ǵozichek,false,340
AN-211035,AN-211,1703211,1703211029,Toshxovuz,Тошховуз,Тошховуз,Toshxovuz,false,350
AN-211036,AN-211,1703211,1703211044,Qo‘rtqi,Қўртқи,Қўртқи,Qórtqi,false,360
AN-211037,AN-211,1703211,1703211045,Olmazor,Олмазор,Олмазор,Olmazor,false,370
AN-211038,AN-211,1703211,,Osuda xayot,Осуда хаёт,Осуда хаёт,Osuda xayot,false,380
AN-211039,AN-211,1703211,1703211053,Birlashgan,Бирлашган,Бирлашган,Birlashgan,false,390
AN-211040,AN-211,1703211,,Xamza nomli,Хамза номли,Хамза номли,Xamza nomli,false,400
AN-211041,AN-211,1703211,1703211043,Ko‘kalam,Кўкалам,Кўкалам,Kókalam,false,410
AN-211042,AN-211,1703211,1703211014,To‘racheki,Тўрачеки,Тўрачеки,Tóracheki,false,420
AN-211043,AN-211,1703211,,Do‘ngqishloq,Дўнгқишлоқ,Дўнгқишлоқ,Dóngqishloq,false,430
AN-211044,AN-211,1703211,1703211007,Kapa,Капа,Капа,Kapa,false,440
AN-211045,AN-211,1703211,1703211020,G‘alaba,Ғалаба,Ғалаба,Ǵalaba,false,450
AN-211046,AN-211,1703211,1703211063,Ittifoq,Иттифоқ,Иттифоқ,Ittifoq,false,460
AN-211047,AN-211,1703211,1703211052,Abdullabiy nomli,Абдуллабий номли,Абдуллабий номли,Abdullabiy nomli,false,470
AN-211048,AN-211,1703211,1703211004,Dostonobod,Достонобод,Достонобод,Dostonobod,false,480
AN-211049,AN-211,1703211,1703211012,Madaniyat,Маданият,Маданият,Madaniyat,false,490
AN-211050,AN-211,1703211,,Xasanqovoq,Хасанқовоқ,Хасанқовоқ,Xasanqovoq,false,500
AN-211051,AN-211,1703211,1703211055,Ibrat,Ибрат,Ибрат,Ibrat,false,510
AN-211052,AN-211,1703211,1703211057,Qalambek,Қаламбек,Қаламбек,Qalambek,false,520
AN-211053,AN-211,1703211,1703211025,Qadaqsin,Қадақсин,Қадақсин,Qadaqsin,false,530
AN-211054,AN-211,1703211,1703211040,Delvarzin,Делварзин,Делварзин,Delvarzin,false,540
AN-211055,AN-211,1703211,1703211026,Qashqar,Қашқар,Қашқар,Qashqar,false,550
AN-211056,AN-211,1703211,1703211027,Qutlug‘,Қутлуғ,Қутлуғ,Qutluǵ,false,560
AN-211057,AN-211,1703211,,Buzrukxonto‘ra nomli,Бузрукхонтўра номли,Бузрукхонтўра номли,Buzrukxontóra nomli,false,570
AN-211058,AN-211,1703211,1703211049,O‘zbekiston,Ўзбекистон,Ўзбекистон,Ózbekiston,false,580
AN-211059,AN-211,1703211,1703211051,Haqiqat,Ҳақиқат,Ҳақиқат,Haqiqat,false,590
AN-211060,AN-211,1703211,1703211033,Yangi ko‘rpa,Янги кўрпа,Янги кўрпа,Yangi kórpa,false,600
AN-211061,AN-211,1703211,1703211050,Uzun ko‘cha,Узун кўча,Узун кўча,Uzun kócha,false,610
AN-211062,AN-211,1703211,1703211039,G‘ayrat,Ғайрат,Ғайрат,Ǵayrat,false,620
AN-211063,AN-211,1703211,,Dehqonobod,Деҳқонобод,Деҳқонобод,Dehqonobod,false,630
AN-17060042,AN-211,1703211,1703211062,Neftchilar,Нефтчилар,Нефтчилар,Neftchilar,false,640
AN-17060019,AN-211,1703211,1703211005,Do‘nqishloq,Дўнқишлоқ,Дункишлок,Dónqishloq,false,650
AN-17060061,AN-211,1703211,1703211031,Xasanobod,Хасанобод,Хасанобод,Xasanobod,false,660
AN-17060017,AN-211,1703211,1703211041,Dexqonobod,Дeхқонобод,Дeхконобод,Dexqonobod,false,670
AN-17060014,AN-211,1703211,1703211022,Qo‘shtepa,Қўштепа,Куштепа,Qóshtepa,false,680
AN-17060034,AN-211,1703211,1703211011,Qorayantoq,Қораянтоқ,Кораянток,Qorayantoq,false,690
AN-17060059,AN-211,1703211,1703211030,Hamza,Хамза,Хамза,Hamza,false,700
AN-17060013,AN-211,1703211,1703211021,G‘ozicheki,Ғозичeки,Гозичeки,Ǵozicheki,false,710
AN-17060024,AN-211,1703211,1703211042,Yangi o‘zbekiston,Янги ўзбeкистон,Янги узбeкистон,Yangi ózbekiston,false,720
AN-17060001,AN-211,1703211,1703211036,A.rahmonov,А.раҳмонов,А.рахмонов,A.rahmonov,false,730
AN-17060009,AN-211,1703211,1703211038,Buzruxxonto‘ra,Бузрукхонтўра,Бузрукхонтора,Buzruxxontóra,false,740
AN-214001,AN-214,1703214,,Qashqarliq,Қашқарлиқ,Қашқарлиқ,Qashqarliq,false,10
AN-214002,AN-214,1703214,1703214039,Oybek,Ойбек,Ойбек,Oybek,false,20
AN-214003,AN-214,1703214,,A.Navoiy,А.навоий,А.навоий,A.Navoiy,false,30
AN-214004,AN-214,1703214,1703214061,Shodlik,Шодлик,Шодлик,Shodlik,false,40
AN-214005,AN-214,1703214,1703214055,Ittifoq,Иттифоқ,Иттифоқ,Ittifoq,false,50
AN-214006,AN-214,1703214,1703214007,Markaz,Марказ,Марказ,Markaz,false,60
AN-214007,AN-214,1703214,,Z.M.bobur nomli,З.м.бобур номли,З.м.бобур номли,Z.M.bobur nomli,false,70
AN-214008,AN-214,1703214,1703214002,Amir temur nomli,Амир темур номли,Амир темур номли,Amir temur nomli,false,80
AN-214009,AN-214,1703214,1703214060,Shinam,Шинам,Шинам,Shinam,false,90
AN-214010,AN-214,1703214,1703214011,Navro‘zobod,Наврўзобод,Наврўзобод,Navrózobod,false,100
AN-214011,AN-214,1703214,,Manguberdi nomli,Мангуберди номли,Мангуберди номли,Manguberdi nomli,false,110
AN-214012,AN-214,1703214,1703214019,Beshterak,Бештерак,Бештерак,Beshterak,false,120
AN-214013,AN-214,1703214,1703214028,Urganji,Урганжи,Урганжи,Urganji,false,130
AN-214014,AN-214,1703214,1703214023,Kuygan-yor,Куйган-ёр,Куйган-ёр,Kuygan-yor,false,140
AN-214015,AN-214,1703214,1703214020,Gurkirov nomli,Гуркиров номли,Гуркиров номли,Gurkirov nomli,false,150
AN-214016,AN-214,1703214,1703214027,Uzun-ko‘cha,Узун-кўча,Узун-кўча,Uzun-kócha,false,160
AN-214017,AN-214,1703214,1703214030,Qum-ko‘cha,Қум-кўча,Қум-кўча,Qum-kócha,false,170
AN-214018,AN-214,1703214,1703214018,Beshmirza,Бешмирза,Бешмирза,Beshmirza,false,180
AN-214019,AN-214,1703214,1703214031,Yukori-chuvama,Юкори-чувама,Юкори-чувама,Yukori-chuvama,false,190
AN-214020,AN-214,1703214,1703214029,Cho‘rtanliq,Чўртанлиқ,Чўртанлиқ,Chórtanliq,false,200
AN-214021,AN-214,1703214,1703214037,Istiqlol,Истиқлол,Истиқлол,Istiqlol,false,210
AN-214022,AN-214,1703214,1703214035,Guzar,Гузар,Гузар,Guzar,false,220
AN-214023,AN-214,1703214,1703214043,To‘raobod,Тўраобод,Тўраобод,Tóraobod,false,230
AN-214024,AN-214,1703214,1703214042,Toshloq,Тошлоқ,Тошлоқ,Toshloq,false,240
AN-214025,AN-214,1703214,1703214044,Elatan,Елатан,Елатан,Elatan,false,250
AN-214026,AN-214,1703214,1703214063,Yangiobod,Янгиобод,Янгиобод,Yangiobod,false,260
AN-214027,AN-214,1703214,1703214054,Zarbdor,Зарбдор,Зарбдор,Zarbdor,false,270
AN-214028,AN-214,1703214,1703214050,Daminboychek,Даминбойчек,Даминбойчек,Daminboychek,false,280
AN-214029,AN-214,1703214,1703214049,Guliston,Гулистон,Гулистон,Guliston,false,290
AN-214030,AN-214,1703214,1703214062,Yukori xosil,Юкори хосил,Юкори хосил,Yukori xosil,false,300
AN-214031,AN-214,1703214,1703214059,Solboshi,Солбоши,Солбоши,Solboshi,false,310
AN-214032,AN-214,1703214,,Ko‘gay,Кўгай,Кўгай,Kógay,false,320
AN-214033,AN-214,1703214,1703214025,O‘rtaqishloq,Ўртақишлоқ,Ўртақишлоқ,Órtaqishloq,false,330
AN-214034,AN-214,1703214,1703214012,Taraqqiyot,Тараққиёт,Тараққиёт,Taraqqiyot,false,340
AN-214035,AN-214,1703214,1703214004,Do‘stlik,Дўстлик,Дўстлик,Dóstlik,false,350
AN-214036,AN-214,1703214,1703214024,Mirzo ulug‘bek,Мирзо улуғбек,Мирзо улуғбек,Mirzo uluǵbek,false,360
AN-214037,AN-214,1703214,1703214026,Toshkechik,Тошкечик,Тошкечик,Toshkechik,false,370
AN-214038,AN-214,1703214,1703214034,Botirobod,Ботиробод,Ботиробод,Botirobod,false,380
AN-214039,AN-214,1703214,,Boy mahalla,Бой маҳалла,Бой маҳалла,Boy mahalla,false,390
AN-214040,AN-214,1703214,1703214038,Iftixor,Ифтихор,Ифтихор,Iftixor,false,400
AN-214041,AN-214,1703214,1703214036,Gudur,Гудур,Гудур,Gudur,false,410
AN-214042,AN-214,1703214,1703214041,Tinchlik,Тинчлик,Тинчлик,Tinchlik,false,420
AN-214043,AN-214,1703214,1703214058,Oq-oltin,Оқ-олтин,Оқ-олтин,Oq-oltin,false,430
AN-214044,AN-214,1703214,1703214052,Jonobod,Жонобод,Жонобод,Jonobod,false,440
AN-214045,AN-214,1703214,1703214003,Bo‘ston,Бўстон,Бўстон,Bóston,false,450
AN-214046,AN-214,1703214,1703214008,Rovot,Ровот,Ровот,Rovot,false,460
AN-214047,AN-214,1703214,1703214009,Navjur,Навжур,Навжур,Navjur,false,470
AN-214048,AN-214,1703214,1703214045,Yangiavlod,Янгиавлод,Янгиавлод,Yangiavlod,false,480
AN-214049,AN-214,1703214,,Johonobod,Жоҳонобод,Жоҳонобод,Johonobod,false,490
AN-214050,AN-214,1703214,1703214046,Barxayot,Бархаёт,Бархаёт,Barxayot,false,500
AN-214051,AN-214,1703214,1703214047,Daryobo‘yi,Дарёбўйи,Дарёбўйи,Daryobóyi,false,510
AN-214052,AN-214,1703214,,Xaqqulobod,Хаққулобод,Хаққулобод,Xaqqulobod,false,520
AN-214053,AN-214,1703214,1703214010,Yuqori,Юқори,Юқори,Yuqori,false,530
AN-214054,AN-214,1703214,1703214021,Qorayontoq,Қораёнтоқ,Қораёнтоқ,Qorayontoq,false,540
AN-214055,AN-214,1703214,1703214057,Obod,Обод,Обод,Obod,false,550
AN-214056,AN-214,1703214,1703214001,A.Jomiy nomli,А.жомий номли,А.жомий номли,A.Jomiy nomli,false,560
AN-214057,AN-214,1703214,1703214017,Anorzor,Анорзор,Анорзор,Anorzor,false,570
AN-214058,AN-214,1703214,1703214040,To‘rtko‘l,Тўрткўл,Тўрткўл,Tórtkól,false,580
AN-214059,AN-214,1703214,1703214013,Tuyachi,Туячи,Туячи,Tuyachi,false,590
AN-214060,AN-214,1703214,1703214056,Qo‘shko‘prik,Қўшкўприк,Қўшкўприк,Qóshkóprik,false,600
AN-214061,AN-214,1703214,1703214048,Birlashgan,Бирлашган,Бирлашган,Birlashgan,false,610
AN-214062,AN-214,1703214,,Yangi buston obod,Янги бустон обод,Янги бустон обод,Yangi buston obod,false,620
AN-214063,AN-214,1703214,1703214015,Chekyor,Чекёр,Чекёр,Chekyor,false,630
AN-17070018,AN-214,1703214,1703214051,Jahonobod,Жаҳонобод,Жаxонобод,Jahonobod,false,640
AN-17070062,AN-214,1703214,1703214016,Yangi boston obod,Янги бостон обод,Янги бостон обод,Yangi boston obod,false,650
AN-17070030,AN-214,1703214,1703214022,Qo‘g‘ay,Қўғай,Кугай,Qóǵay,false,660
AN-17070021,AN-214,1703214,1703214053,Zaxiriddin muxammad bobur,Захириддин муҳаммад бобур,Захириддин мухаммад бобур,Zaxiriddin muxammad bobur,false,670
AN-17070032,AN-214,1703214,1703214005,Manguberdy,Мангуберди,Мангуберди,Manguberdy,false,680
AN-17070052,AN-214,1703214,1703214014,Haqqulobod,Ҳаққулобод,Хаккулобод,Haqqulobod,false,690
AN-17070026,AN-214,1703214,1703214006,Qashqarlik,Қашқарлик,Кашкарлик,Qashqarlik,false,700
AN-217001,AN-217,1703217,,Shahriobod,Шаҳриобод,Шаҳриобод,Shahriobod,false,10
AN-217002,AN-217,1703217,1703217002,Bobur,Бобур,Бобур,Bobur,false,20
AN-217003,AN-217,1703217,1703217003,Sariqsuv,Сариқсув,Сариқсув,Sariqsuv,false,30
AN-217004,AN-217,1703217,1703217004,Yangiobod,Янгиобод,Янгиобод,Yangiobod,false,40
AN-217005,AN-217,1703217,1703217005,Bo‘ston,Бўстон,Бўстон,Bóston,false,50
