code,tin,name_ru
TO-220025,202836068,Янги овул
TO-220026,202836044,Куштамгали
TO-220027,202857588,Шова
TO-220028,202857571,кукони
TO-220029,203063603,Найман
TO-220030,202852319,Уяс
TO-220031,202966928,Ачамайли
TO-220032,202836029,Ёшлик
TO-220033,202836051,Хос
TO-220034,202852326,Такачи
TO-220035,307816236,Истикбол
TO-220036,202821364,Урикзор
TO-220037,202821371,Дустлик
TO-220038,202821356,узбекистон
TO-220039,202836036,Илгор
TO-220041,203028272,Исфара
TO-220043,202845230,Назарбой
TO-220044,206584847,Теракзор
TO-220045,207152544,Гулзор
TO-220046,203111843,Фарход
TO-220047,204518359,Бешюз
TO-220048,202877904,Сарюз
TO-220049,302958736,Турон
TO-220050,202815616,Бустон
TO-11010025,202836075,кургон
TO-11010026,202846467,Маллабой
TO-11010027,307974721,Мустакиллик
TO-11010021,203122687,Кора-куйли
TO-224003,303199708,Корабой
TO-224004,304965268,Бойтерак
TO-224005,303187785,Кушкургон
TO-224006,304965624,Хoжаобод
TO-224007,303192639,Айдарали
TO-224009,303485154,Уйенкулсай
TO-224010,306172573,Баймурзаев
TO-224011,303363646,Корамозор
TO-224013,306171550,Думалок
TO-224014,202941999,Дахана
TO-224015,202953445,Навруз
TO-224016,303267725,Бирлик
TO-224017,303267733,Кичиксой
TO-224018,303485201,Чимбойлик
TO-224019,305052754,Кизил-сув
TO-224020,207292237,Газалкент
TO-224022,303485139,С.Рахимов
TO-224023,303209391,Хужакент
TO-224024,303209369,Коронкул
TO-224026,207292180,Угам
TO-224027,303209692,Чинор
TO-224029,202997969,Бостон
TO-224030,202953477,Марказий
TO-224031,303187801,Бунёдкор
TO-224032,303187793,Толеби
TO-224033,305393734,Обод
TO-224035,303192646,Паргос
TO-224036,304974914,Богча овул
TO-224037,303209660,Товоксой
TO-224038,303209559,Искандар
TO-224039,305052651,Ёшлик
TO-224040,303209621,Барраж
TO-224041,303267740,С.Хондойлики
TO-224042,303267757,Куктунли
TO-224043,202926675,Истиклол
TO-224044,305052596,Чимган
TO-224047,303363456,Яккатут
TO-224048,303363464,Новобод
TO-224049,207292173,Янгикургон
TO-224050,305484390,Богистон
TO-224051,303187746,Болодала
TO-224052,305484351,Нанай
TO-224053,303209653,Узун
TO-224055,303485240,Пском
TO-224057,303363400,Беш-тут
TO-224058,304965552,Достлик
TO-224059,202953438,Маърифат
TO-11030041,303363654,Сижжак
TO-11030054,303210528,Хумсон
TO-11030052,303363424,Фазогир
TO-11030042,303363360,Сари-кангли
TO-11030002,303185947,Кораманас
TO-11030003,303485185,Ачисай
TO-11030045,305052865,Т.Дадабоев
TO-11030013,303485178,Бурчмулла
TO-228002,202678597,Достлик
TO-228003,202678580,Маданият
TO-228004,202678620,Навроз
TO-228005,202678613,Тошлок
TO-228006,202678573,Озбек
TO-228008,202664171,Бунёдкор
TO-228009,202678541,Бостон
TO-228010,202678558,Чулобод
TO-228012,202678462,Олтиш
TO-228013,202678454,Жагалбайли
TO-228014,202678479,Кора кудук
TO-228015,202678423,Кук орол
TO-228016,202678430,Жураобод
TO-228017,202678447,Бахмал
TO-228018,202678289,Кийикчи
TO-228019,202678415,Кулдоштепа
TO-228021,202678534,Ровот
TO-228022,204428178,Новобод
TO-228023,202678526,Урта-тепа
TO-228024,202678519,Катта Ровот
TO-228025,202678368,Коракуйли
TO-228026,202678375,Бешкапа
TO-228027,202678408,Даштобод
TO-228030,202678390,Ачамайли
TO-228032,202678304,Янгикургон
TO-228034,202678312,Янгиобод
TO-228036,202678486,Мирзабек
TO-228037,202678494,Самарканд
TO-228038,202678502,Чавлисой
TO-228039,202678329,Паркент
TO-228040,304955446,Истиклол
TO-228041,207311021,Мойтепа
TO-11020031,206918469,Рамадон
TO-11020019,202678344,Кучкорсуйган
TO-11020039,202678637,Янгихаёт
TO-11020020,202678351,Кулдурок
TO-11020005,202678565,Бока
TO-11020036,202678336,Хужакургон
TO-233003,207255376,Абай
TO-233004,202726473,Гул
TO-233005,202878166,Юлдуз
TO-233006,207255409,Ожакент
TO-233007,202878103,Пахтачи
TO-233008,202878094,Дустлик-1
TO-233009,207255369,Жумагул
TO-233010,202726157,Ибрат
TO-233011,202726164,Миробод
TO-233012,202726172,Навкирон
TO-233013,202726189,Машраб
TO-233014,202726196,Шодлик
TO-233015,202903031,Пахтазор
TO-233016,202903024,Достлик
TO-233018,207255305,Тинчлик
TO-233020,202883651,Маданият
TO-233021,207255320,Мевазор
TO-233022,207255344,Кушек
TO-233023,202903009,Минг чинор
TO-233024,202902982,Чакмок
TO-233025,202902999,Хожа
TO-233026,207255352,Галаботир
TO-233027,207255384,Ойдинобод
TO-233028,202903063,Богистон
TO-233029,202924773,Уч чинор
TO-233030,207255313,Ватан
TO-233031,202878087,Чинобод
TO-233032,202878055,Беруний
TO-233033,202878063,Куксарой
TO-233035,207255391,Бешкент
TO-233036,207255337,Сурум
TO-233037,202878142,Сергели
TO-11060029,202878110,Тукбой
TO-11060032,202878070,Хожапискон
TO-237001,202911386,Файз
TO-237003,202911441,Абдужалилбоб
TO-237004,202911426,Катта чинор
TO-237007,202911419,Олмазор
TO-237008,202911394,Уртаовул
TO-237009,202911648,Хужамозор
TO-237010,202911663,Урта
TO-237011,202911687,Богзор
TO-237012,203797758,Эски калъа
TO-237013,202911631,Гулбог
TO-237014,202911655,Асил
TO-237015,202911670,Сортепа
TO-237016,202911742,Кахрамон
TO-237017,202911766,Туркистон
TO-237018,202911727,Куёшли
TO-237020,202911710,Курилиш
TO-237021,202911734,Тарик-тешар
TO-237022,207204709,Бодомзор
TO-237023,202911703,эркин
TO-237025,202911845,Фаробий
TO-237027,202911806,Харакат
TO-237028,202911853,Мевазор
TO-237029,202911838,Найман
TO-237030,202911798,М.М.Хорезми
TO-237031,202911821,Ахилобод
TO-237032,202911774,Назарбек
TO-237034,202911624,Обод
TO-237035,202911616,Токзор
TO-237036,202911576,Навкирон
TO-237039,202911591,Уратепа
TO-237043,202911465,Эшонгузар
TO-237046,202911537,Нурафшон
TO-237048,206853044,Бустон
TO-237049,204011469,Истиклолнинг 5 йиллиги
TO-237050,204551644,Истиклол
TO-237066,305974747,Обод Тукимачи
TO-237067,202911917,Туропобод
TO-237068,207205026,Шодлик
TO-237069,202911924,Алимбува
TO-237070,202911971,Саховат
TO-237071,202911949,Тарнов
TO-237072,207185567,Навбахор
TO-237073,202911964,Тукимачи
TO-237074,202911884,Илгор
TO-237075,202911988,Богишамол
TO-237076,202911956,Баликчи
TO-237077,202911892,Рамадон
TO-237078,202912210,Чинор
TO-237079,202911480,Маданият
TO-237080,202912242,Дехконобод
TO-237082,202912281,Аччисой
TO-237083,202912298,Зарафшон
TO-237084,202912306,Нуробод
TO-237085,202912044,Урикзор
TO-237087,202911458,Обод Турмуш
TO-11040048,202911584,Намуна
TO-11040001,202911473,Амир Темур
TO-11040002,202882384,Ахмад Яссави
TO-11040018,202911609,Далигузар
TO-11040090,202944210,Кенг Кечик
TO-239001,203602524,Янгихаёт
TO-239002,202902871,Нурли йул
TO-239004,202877999,Узбекистон
TO-239005,206969438,Дархан
TO-239007,204597680,Ободон
TO-239008,202909410,Гулистон
TO-239009,202909427,Навоий
TO-239010,202921825,Ок овул
TO-239011,202590566,Жумабозор
TO-239012,203088784,Кизил сой
TO-239013,203535520,Жалолтепа
TO-239016,202909434,Чумчукжар
TO-239017,201684987,Маърифат
TO-239018,202893497,Корасув
TO-239019,202916735,Саксон Ота
TO-239020,202916743,Марказий
TO-239023,204597697,Булок боши
TO-239024,202916767,Курсой
TO-239025,202916750,Кангли
TO-239028,202916704,Гулобод
TO-239029,206973766,Тараккиёт
TO-239030,202935507,Нурафшон
TO-239031,204597673,Файзобод
TO-239033,202916799,Яшнобод
TO-239034,202916728,Истикбол
TO-239035,206988668,Бахор
TO-239037,202921801,Миробод
TO-239038,202893505,Иттифок
TO-239040,202916711,Нурли замин
TO-239043,202923521,Бирлик
TO-239044,204956621,Баликчи
TO-239045,309093392,Ийк-ота
TO-239047,202893465,Навруз
TO-11140051,309093424,Тинчлик
TO-11140001,202921833,Тимофей Григоревич Хван
TO-11140049,308795414,Саховат
TO-11140018,202223070,Кавардон
TO-11140036,204878046,Таштогзок
TO-11140002,202946169,Аҳмад Яссавий
TO-11140048,308795477,Навбахор
TO-248001,203684352,Ок олтин
TO-248002,203658684,Ботаника
TO-248003,203667562,Узумзор
TO-248005,202838096,Дархан
TO-248006,203013767,Тараккий
TO-248007,203024279,Маданият
TO-248008,203024286,Курилиш
TO-248009,203024294,Янгихаёт
TO-248010,204392296,Мехнат
TO-248012,203024262,Ёнарик
TO-248014,203202516,Шарк
TO-248015,203455984,Янги авлод
TO-248016,203196209,Май
TO-248017,202966982,Шалола
TO-248018,203096561,Хужакургон
TO-248019,202966999,Пулат Кадам
TO-248020,207299338,Туркистон
TO-248021,203655926,Илгор
TO-248022,202946216,Сохибкор
TO-248024,202946224,Ифтихор
TO-248025,202888652,Гофур Гулом
TO-248026,202921864,Зебунисо
TO-248027,202888644,Беруний
TO-248028,207203360,Янгиобод
TO-248046,207208425,Хайдаробод
TO-248050,203556455,Янги йул
TO-248051,202833451,Обод
TO-248053,203644092,Парвоз
TO-248054,203351735,Гулистон
TO-248055,203273792,Ункургон
TO-248056,202985137,Бойжигит
TO-248057,202875882,Навроз
TO-248058,203622144,Маърифат
TO-248060,202985120,Мирзо Улугбек
TO-248061,202985113,Фаровон
TO-248063,202985144,Тинчлик
TO-248064,202927974,Бунёдкор
TO-248065,202985097,Ойбек
TO-248066,202985105,Бобур
TO-248068,204201778,Нурафшон
TO-248069,202875899,Янги аргин
TO-248070,203375357,Юкори-Юз
TO-248071,203629989,Бирлик
TO-248073,203375340,Дормон
TO-248075,202938201,Хосилдор
TO-248076,202938218,Кипчок
TO-248077,203738505,Чинобод
TO-248078,203738480,Уткир
TO-248079,203667586,Мустакиллик
TO-248081,202985152,Бустон
TO-248082,203627065,Куприк боши
TO-248084,202842583,Истикбол
TO-248087,202955799,Навбахор
TO-248088,202927967,Байткоргон
TO-11050002,202927950,Алишер Навоий
TO-11050067,202948094,Уймовут
TO-11050006,202985073,Ахиллик
TO-11050055,202938233,Олмазор
TO-11050070,202985080,Файзобод
TO-11050001,203632772,Абдурахмон Жомий
TO-249002,202938383,Хожа
TO-249003,202938289,Гулбог
TO-249004,202938344,Чуккайма
TO-249005,202938336,Бешкаппа
TO-249007,202938368,Борсилик
TO-249008,202938351,Куличи
TO-249009,202938408,Бодомтепа
TO-249010,200570860,Мозорхожи
TO-249011,202938272,Сурхи
TO-249012,202938264,Навруз
TO-249013,202938390,Ойбек
TO-249015,202938329,Куруксой
TO-249016,202938312,Кушшукур
TO-249017,202938240,Сой
TO-249018,202938304,Истикбол
TO-249019,205973592,Самаробод
TO-249020,207142596,куёш
TO-249021,204764078,Чинорбулок
TO-249022,204764061,Кичиккургон
TO-249023,204764085,Кумушкон
TO-249025,207154803,Кунгай
TO-249026,207154810,Олмазор
TO-249027,207191917,Нуробод
TO-249028,204764101,Истиклол
TO-249029,204764118,Кургон
TO-249030,207153306,Янгиобод
TO-249031,207154874,Тожибой Ризаев
TO-249034,204764140,Улугбек
TO-249035,207154755,Чашма
TO-249036,207154763,Чинор
TO-249037,207142343,Шампан
TO-249039,207142350,Невич
TO-249041,303270786,Кизилсой
TO-249042,207154652,Обод
TO-249044,207154644,Чинорли
TO-249045,204764125,Бойкозон
TO-249047,207142564,Кайилма
TO-249048,207139274,Богбон
TO-249051,207041722,Бостон
TO-249052,207041714,Киргизовул
TO-249054,205599456,Марказий
TO-249055,207142865,Октепа
TO-249056,205599464,Кургонтепа
TO-249057,207142858,Гулистон
TO-249058,303940316,Ёшлик
TO-11090061,202862234,Ойдин
TO-11090057,305926647,Янги санганак
TO-11090048,204764157,Хуррият
TO-11090063,207255771,Файзобод
TO-11090060,202862242,Саид ота
TO-11090031,204764093,Новдак
TO-11090062,202862259,Толбулок
TO-11090040,207012243,Самсарак-Навбахор
TO-250001,202949235,Бекобод
TO-250003,207146725,Саидобод
TO-250004,207146718,Чимкургон
TO-250007,207148707,Файзобод
TO-250008,207147408,Дунгкургон
TO-250009,202926826,Муминобод
TO-250010,202942087,Бирлик
TO-250011,202942070,Янгиобод
TO-250012,207146701,Кул Ота
TO-250013,207147146,Гулистон
TO-250015,202934974,А.Навои
TO-250016,202938447,Лолаарик
TO-250017,207146764,Минг-тепа
TO-250018,207147296,Гайрат
TO-250019,207147122,Дустлик
TO-250022,202938454,Митан
TO-250023,202942094,Ойбек
TO-250024,207146883,Култепа
TO-250025,207148864,Мустакиллик
TO-250026,207147082,Тараккиёт
TO-250027,207147099,Октом
TO-11100022,207147390,Октепа
TO-11100016,207147107,Мурод-али
TO-253004,207045788,Бунёдкор
TO-253011,203409938,Шоликор
TO-253012,206738993,Мустакиллик
