tin,district_soato,uzcad_code,code,name_uz_latin,name_uz_cyril,name_ru
202710519,1718227,1718227010,14100034,Qarshiobod,Қаршиобод,Каршиобод
202832500,1718227,1718227073,14100077,Temir xo'ja,Тeмир хўжа,Тeмир хужа
207111738,1718227,1718227103,14100093,Чандиробод,Чандиробод,Чандиробод
202685914,1718227,1718227011,14100056,Mustaqillik,Мустақиллик,Мустакиллик
202832975,1718227,1718227045,14100083,Turon,Турон,Турон
202832746,1718227,1718227053,14100107,Yangi sanoat,Янги саноат,Янги саноат
202832872,1718227,1718227082,14100009,Besh nayman,Беш найман,Беш найман
202832904,1718227,1718227102,14100089,Furqat,Фурқат,Фуркат
202832374,1718227,1718227091,14100044,Quyi darg‘om,Қуйи дарғом,Куйи даргом
202832643,1718227,1718227069,14100063,Olmazor,Олмазор,Олмазор
202832421,1718227,1718227058,14100022,Gumbaz,Гумбаз,Гумбаз
204838388,1718227,1718227019,14100052,Mash'al,Машъал,Машъал
202832840,1718227,1718227105,14100100,Esaboy,Эсабой,Эсабой
207132885,1718227,1718227106,14100102,Yuqari bog‘onali,Юқори боғонали,Юкори богонали
205789909,1718227,1718227032,14100030,Imomjon qadimiy yodgorligi,Имомжон қадимий ёдгорлиги,Имомжон кадимий ёдгорлиги
202832588,1718227,1718227043,14100078,Tinchlik,Тинчлик,Тинчлик
207309434,1718227,1718227107,14100041,Қорамангит,Қораманғит,Қорамангит
202706553,1718227,1718227024,14100104,Yangi qishloq,Янги қишлоқ,Янги кишлок
202732783,1718227,1718227012,14100058,Navro‘z,Наврўз,Навруз
202832650,1718227,1718227063,14100037,Kichik naymancha,Кичик найманча,Кичик найманча
202796790,1718227,1718227060,14100029,Ilm,Илм,Илм
202832460,1718227,1718227061,14100032,Istiqbol,Истиқбол,Истикбол
207236834,1718227,1718227057,14100020,Guliston,Гулистон,Гулистон
205825958,1718227,1718227003,14100011,Bog'ishamol,Боғишамол,Богишамол
202832761,1718227,1718227033,14100033,Kamolot,Камолот,Камолот
207203495,1718227,1718227071,14100073,Samarqand,Самарқанд,Самарканд
202652528,1718227,1718227006,14100018,Go'zalkent,Гўзалкент,Гузалкент
202832595,1718227,1718227030,14100019,Gulakandoz,Гулакандоз,Гулакандоз
202832857,1718227,1718227085,14100016,Buyuk turon,Буюк турон,Буюк турон
202832667,1718227,1718227068,14100061,Oq mang'it,Оқ манғит,Ок мангит
202759194,1718227,1718227015,14100068,Paxtakor,Пахтакор,Пахтакор
202832342,1718227,1718227089,14100027,Zangiboyi,Зангибойи,Зангибойи
202920218,1718227,1718227021,14100088,Uch tepa,Уч тeпа,Уч тeпа
202832628,1718227,1718227097,14100067,Parchaqora,Парчақора,Парчакора
207236842,1718227,1718227086,14100021,Gulobod,Гулобод,Гулобод
202832524,1718227,1718227052,14100098,Shombuloq,Шомбулоқ,Шомбулок
202832549,1718227,1718227037,14100047,Qo'sh chinor,Қўш чинор,Куш чинор
202803773,1718227,1718227065,14100039,Qoqsoy,Қоқсой,Коксой
202832359,1718227,1718227081,14100006,Baxshiboyi,Бахшибойи,Бахшибойи
202832983,1718227,1718227027,14100002,Alisher Navoiy,Алишер Навоий,Алишер Навоий
202832414,1718227,1718227004,14100013,Boldir,Болдир,Болдир
202832793,1718227,1718227051,14100096,Chortut,Чортут,Чортут
202832453,1718227,1718227056,14100017,Galatut,Галатут,Галатут
202832635,1718227,1718227096,14100066,Parcha chandir,Парча чандир,Парча чандир
202832334,1718227,1718227084,14100014,Boltali,Болтали,Болтали
202832674,1718227,1718227064,14100035,Qatorterak,Қатортерак,Катортерак
204597357,1718227,1718227095,14100060,Novchandir,Новчандир,Новчандир
203728217,1718227,1718227067,14100057,Navbahor,Навбахор,Навбахор
206007652,1718227,1718227055,14100010,Bobur,Бобур,Бобур
202832532,1718227,1718227048,14100086,O‘rta charxin,Ўрта чархин,Урта чархин
202832944,1718227,1718227054,14100003,Amir Temur,Амир Темур,Амир Темур
202715448,1718227,1718227026,14100106,Yangiravot,Янгиравот,Янгиравот
202832968,1718227,1718227016,14100070,Po‘latchi,Пўлатчи,Пулатчи
202832398,1718227,1718227099,14100071,Ravot,Равот,Равот
206946617,1718227,1718227007,14100028,Zormon,Зормон,Зормон
202920201,1718227,1718227008,14100042,Qorasuv,Қорасув,Корасув
202832778,1718227,1718227040,14100059,Nayman,Найман,Найман
205176849,1718227,1718227001,14100005,Bahor,Бахор,Бахор
202832707,1718227,1718227035,14100043,Qorovultepa,Қоровултепа,Коровултепа
202832564,1718227,1718227042,14100062,Oq oltin,Оқ олтин,Ок олтин
202832366,1718227,1718227092,14100048,Lolazor,Лолазор,Лолазор
202832571,1718227,1718227046,14100055,Mirzo Ulugʻbek,Мирзо Улуғбек,Мирзо Улугбек
202832445,1718227,1718227025,14100105,Yangiobod,Янгиобод,Янгиобод
202832785,1718227,1718227028,14100004,Balxiyon,Балхиён,Балхиян
202832484,1718227,1718227072,14100074,Sanchiqul,Санчиқул,Санчикул
207134044,1718227,1718227100,14100080,Tor-ariq,Тор-ариқ,Тор-арик
203655356,1718227,1718227077,14100099,Elbek,Элбeк,Элбeк
204112983,1718227,1718227093,14100050,Mang‘itobod,Манғитобод,Мангитобод
207103485,1718227,1718227098,14100069,Paxtachi,Пахтачи,Пахтачи
202832381,1718227,1718227090,14100031,Iskandari,Искандари,Искандари
202832682,1718227,1718227047,14100075,Sinchi,Синчи,Синчи
202832929,1718227,1718227070,14100072,Sazag‘on,Сазағон,Сазагон
207074412,1718227,1718227059,14100023,Durmansoy,Дурмансой,Дурмансой
202832951,1718227,1718227049,14100090,Hovuzak,Ҳовузак,Ховузак
206849547,1718227,1718227094,14100051,Maroqanda,Мароқанда,Мароканда
202832833,1718227,1718227088,14100026,Joul Qosim,Жоул Қосим,Жоул Косим
202832492,1718227,1718227075,14100085,To‘rttom,Тўрттом,Турттом
202832438,1718227,1718227074,14100081,To‘qboy,Тўқбой,Тукбой
202832801,1718227,1718227039,14100054,Mirzatut,Мирзатут,Мирзатут
202900424,1718227,1718227020,14100087,O‘tarachi,Ўтарчи,Утарчи
202710526,1718227,1718227009,14100046,Qo'shquduq,Қўшқудуқ,Кушкудук
204999917,1718227,1718227041,14100038,Qozoq nayman,Қозоқ найман,Козок найман
202832818,1718227,1718227083,14100012,Boganali,Боғанали,Боганалий
205174645,1718227,1718227014,14100065,Oshiq ota,Ошиқ ота,Ошик ота
202832722,1718227,1718227036,14100045,Qo‘qoni,Қўқони,Кукани
205289604,1718227,1718227013,14100064,Olti Qahramon,Олти Қахрамон,Олти Кахрамон
202713807,1718209,1718209021,14020008,Zarafshon,Зарафшон,Заравшан
202704682,1718209,1718209024,14020022,Olmazor,Олмазор,Алмазор
202698367,1718209,1718209037,14020028,Suxmon,Сухмон,Сухмон
202698374,1718209,1718209033,14020011,Qoramoyin,Қорамўйин,Корамуйин
202722684,1718209,1718209007,14020032,Tut,Тут,Тут
201180737,1718209,1718209029,14020001,Alisher Navoiy,Алишер Навоий,Алишер Навои
207000504,1718209,1718209018,14020035,Sherqo‘rg‘on,Шерқўрғон,Шеркургон
202694903,1718209,1718209013,14020025,Sariqipchoq,Сариқипчоқ,Сарикипчок
202700317,1718209,1718209011,14020013,Ko‘kgumbaz,Кўкгумбаз,Кукгумбаз
202704714,1718209,1718209020,14020033,Xitoypoyon,Хитойпоён,Хитойпаян
201180713,1718209,1718209030,14020030,Toshkent,Тошкент,Ташкент
202704707,1718209,1718209012,14020004,G‘azira,Ғазира,Газира
202704699,1718209,1718209023,14020038,Eski Jomboy,Эски Жомбой,Эски Джамбай
202700349,1718209,1718209014,14020015,Qo‘ng‘irot,Қўнғирот,Кунгирот
202704761,1718209,1718209035,14020036,Shirinkent,Ширинкент,Ширинкент
202694910,1718209,1718209028,14020026,Saroy,Сарой,Сарай
202700332,1718209,1718209015,14020023,Polvonariq,Полвонариқ,Полвонарик
201181331,1718209,1718209008,14020037,Shodlik,Шодлик,Шодлик
206999654,1718209,1718209025,14020012,Quduqli,Қудуқли,Кудукли
202709145,1718209,1718209001,14020007,Juriat,Журият,Джурият
202732854,1718209,1718209006,14020031,To‘qqizboy,Тўққизбой,Туккизбой
202717397,1718209,1718209009,14020019,Naymantepa,Наймантепа,Найманцепа
202709081,1718209,1718209026,14020016,Qo‘rg‘onsolomon,Қўрғонсаломон,Кургон-Салмон
201180744,1718209,1718209032,14020024,Samarqand,Самарқанд,Самарканд
202700324,1718209,1718209002,14020010,Katta qishloq,Катта қишлоқ,Катта кишлок
202732886,1718209,1718209010,14020034,Holvoyi,Ҳолвойи,Холвойи
201180887,1718209,1718209038,14020005,Guliston,Гулистон,Гулистан
202709114,1718209,1718209019,14020009,Qang‘li,Қангли,Канглы
202709153,1718209,1718209003,14020021,Nosh,Нўш,Нуш
202694887,1718209,1718209022,14020018,Nayman,Найман,Найман
206959434,1718209,1718209036,14020017,Nazar,Назар,Назар
202698382,1718209,1718209034,14020003,Beshbola,Бешбола,Бешбола
207064464,1718209,1718209005,14020029,Taldirozzoq,Талдироззоқ,Талдироззок
202704746,1718209,1718209027,14020006,Dehqonobod,Дехқонобод,Дехканабад
202694927,1718209,1718209004,14020027,Sarichashma,Саричашма,Саричашма
202704722,1718209,1718209017,14020020,Nogahon,Ногаҳон,Ногахон
202704739,1718209,1718209016,14020014,Qolbosti,Қўлбости,Кулбости
201180720,1718209,1718209031,14020002,A.Qurbonov,А.Қурбонов,А.Курбонов
202820603,1718236,1718236102,14140053,Kulollik,Кулоллик,Кулоллик
309114000,1718236,1718236079,14140118,Buloqboshi,Булоқбоши,Булакбоши
202835726,1718236,1718236058,14140096,Xo‘jaydıq,Хўжайдуқ,Хужайдюк
202820531,1718236,1718236097,14140020,G'o'slik,Ғўслик,Гуслик
202818366,1718236,1718236088,14140092,O'rta guzar,Ўрта гузар,Урта гузар
202830488,1718236,1718236093,14140009,Bog‘ishamol,Боғишамол,Богишамол
202830528,1718236,1718236092,14140002,Andak,Андак,Андак
202818303,1718236,1718236090,14140100,Choshtepa,Чоштепа,Чоштепа
202818176,1718236,1718236029,14140105,Yuqori Qayroqli,Юқори қайроқли,Юкори Кайрокли
202835679,1718236,1718236035,14140011,Bunyodkor,Бунёдкор,Бунёдкор
309257812,1718236,1718236036,14140119,Beshbuloq,Бешбулоқ,Бешбулак
202820491,1718236,1718236064,14140114,Chep,Чеп,Чеп
202830345,1718236,1718236043,14140034,Qaynarbuloq,Қайнарбулоқ,Кайнарбулак
308634763,1718236,1718236063,14140029,Zarafshon,Зарафшон,Заравшан
202837730,1718236,1718236062,14140013,Vatak,Ватак,Ватак
202863866,1718236,1718236087,14140087,Uzun,Узун,Узун
202818334,1718236,1718236072,14140047,Quyi guzar,Қуйи гузар,Куйи гузар
202818209,1718236,1718236009,14140031,Ipakli,Ипакли,Ипакли
202839744,1718236,1718236033,14140103,Etak beshkapa,Этак бeшкапа,Этак бeшкапа
202820627,1718236,1718236049,14140057,Mergancha,Мерганча,Мерганча
202835662,1718236,1718236053,14140074,Sariqtepa,Сариқтепа,Сариктепа
202833000,1718236,1718236105,14140064,Navbog‘,Навбоғ,Навбог
202818184,1718236,1718236015,14140046,Quyi algar,Қуйи алгар,Куйи алгар
202835647,1718236,1718236020,14140056,Mang‘itobod,Манғитобод,Мангітобод
207241949,1718236,1718236069,14140026,Jartepa,Жартепа,Жартепа
309104274,1718236,1718236010,14140121,Xalqobod,Халқобод,Халкобод
202820469,1718236,1718236030,14140108,Yuqori tegana,Юқори тегана,Юкори тегана
202833017,1718236,1718236040,14140021,Dehqonobod,Деҳқонобод,Декхконобод
202833032,1718236,1718236086,14140085,To‘rtko‘l,Тўрткўл,Турткул
202835702,1718236,1718236106,14140070,Pastki kalangar,Пастки калангар,Пастки калангар
202830384,1718236,1718236060,14140005,Beshyog‘och,Бешёғоч,Бешёгоч
202835719,1718236,1718236083,14140078,Sufi,Суфи,Суфи
202657884,1718236,1718236005,14140008,Birlіk,Бирлик,Бирлик
202855203,1718236,1718236096,14140018,Guliston,Гулистон,Гулистон
202818270,1718236,1718236048,14140088,Uzunsoy,Узунсой,Узунсой
202820548,1718236,1718236008,14140019,Gulobod,Гулобод,Гулобод
202820484,1718236,1718236026,14140091,O‘roqboyjar,Ўроқбойжар,Урокбойжар
309268324,1718236,1718236094,14140122,Istiqlol,Истиқлол,Истиклол
202820452,1718236,1718236066,14140015,G‘ijduvon,Ғиждувон,Гиждувон
202830464,1718236,1718236112,14140084,Toshariq,Тошариқ,Тошарик
202830400,1718236,1718236007,14140017,G‘oyibota,Ғойибота,Гойибота
202820594,1718236,1718236044,14140044,Qorabuloq,Қорабулоқ,Корабулок
202818216,1718236,1718236024,14140073,Sanchiqul,Санчиқул,Санчикул
202830511,1718236,1718236057,14140089,Ukrach,Украч,Украч
202839736,1718236,1718236041,14140027,Jozmon,Жозмон,Жозмон
202826634,1718236,1718236042,14140028,Jo‘raptepa,Жўраптепа,Жураптепа
202820444,1718236,1718236078,14140062,Murodqishloq,Муродқишлоқ,Муродкишлок
202835694,1718236,1718236075,14140060,Mug‘ol,Муғол,Мугол
202833024,1718236,1718236073,14140052,Quyiqishloq,Қуйиқишлоқ,Куйикишлок
202830392,1718236,1718236091,14140101,Chumchuqli,Чумчуқли,Чумчукли
202830353,1718236,1718236111,14140079,So'fiyon,Сўфиён,Суфиён
202830338,1718236,1718236050,14140066,Nisbat,Нисбот,Нисбот
202818287,1718236,1718236047,14140045,Qoratepa,Қоратепа,Коратепа
202820413,1718236,1718236076,14140061,Mominobod,Моминобод,Моминобод
308631063,1718236,1718236016,14140063,Mustaqillik,Мустақиллик,Мустакиллик
309062074,1718236,1718236038,14140112,O‘rta vag‘ashti,Ўрта вағашти,Урта вагашти
202818255,1718236,1718236046,14140030,Ipak yoli,Ипак йоли,Ипак йоли
202818191,1718236,1718236103,14140054,Ko‘tarma,Кўтарма,Кутарма
202818310,1718236,1718236109,14140086,O‘zbekiston,Ўзбекистон,Узбекистон
308639724,1718236,1718236027,14140051,Quyi o‘roqboyjar,Қуйи ўроқбойжар,Куйи урокбойжар
